code,name,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date
002845,同兴达,35.3119,41.113,2.8349,0.8457,0.6682,20278.7968,7657.7984,7657.7984,346361.8493,130795.1967,深圳,元器件,深圳同兴达科技股份有限公司,"Shenzhen TXD Technology Co., Ltd.",中小板,SZSE,CNY,L,20170125,
002846,英联股份,64.9785,33.2361,4.3063,3.3422,2.3858,19453.44,5293.232,5293.232,273709.9008,74475.7742,广东,广告包装,广东英联包装股份有限公司,"Guangdong Enpack Packaging Co.,Ltd.",中小板,SZSE,CNY,L,20170207,
002847,盐津铺子,70.1241,47.0111,6.3093,4.4645,3.7046,12840.0,3606.8538,3606.8538,494468.4,138899.9398,湖南,食品,盐津铺子食品股份有限公司,"Yankershop Food Co., Ltd",中小板,SZSE,CNY,L,20170208,
002848,高斯贝尔,,,2.9258,2.3626,3.226,16715.0,8847.7825,8699.23,186873.7,98918.2084,湖南,通信设备,高斯贝尔数码科技股份有限公司,"Gospell Digital Technology Co., Ltd.",中小板,SZSE,CNY,L,20170213,
002849,威星智能,28.1955,25.3334,2.6815,2.2535,1.7242,13251.505,6544.5163,6540.5013,177702.6821,87761.9636,浙江,电器仪表,浙江威星智能仪表股份有限公司,"Zhejiang Viewshine Intelligent Meter Co.,Ltd",中小板,SZSE,CNY,L,20170217,
002850,科达利,94.655,42.0859,3.2455,3.8938,3.3078,21000.0,9289.8132,8028.6111,778890.0,344559.1716,深圳,机械基件,深圳市科达利实业股份有限公司,"Shenzhen Kedali Industry Co.,Ltd",中小板,SZSE,CNY,L,20170302,
002851,麦格米特,44.53,25.3202,4.7669,3.7597,2.6199,46945.7706,25847.0846,25843.8446,899950.4224,495488.6118,深圳,电气设备,深圳麦格米特电气股份有限公司,"Shenzhen Megmeet Electrical Co., Ltd",中小板,SZSE,CNY,L,20170306,
002852,道道全,16.9933,27.8677,1.8433,1.0362,0.9608,28900.0,12461.7626,10343.5892,373099.0,160881.3552,湖南,食品,道道全粮油股份有限公司,"Daodaoquan Grain and Oil Co.,Ltd.",中小板,SZSE,CNY,L,20170310,
002853,皮阿诺,18.2824,15.8644,2.3141,2.3394,1.937,15534.15,4988.0186,4988.0186,259730.988,83399.671,广东,家居用品,广东皮阿诺科学艺术家居股份有限公司,"Guangdong Piano Customized Furniture Co.,Ltd.",中小板,SZSE,CNY,L,20170310,
002855,捷荣技术,93.7219,79.2005,2.1624,1.2477,1.0401,25147.79,8340.0,7082.62,274865.3447,91156.2,广东,塑料,东莞捷荣技术股份有限公司,"Dongguan Chitwing Technology Co.,Ltd.",中小板,SZSE,CNY,L,20170321,
002856,美芝股份,81.7056,121.4867,3.1777,2.2656,2.3816,12160.8,3040.8,3040.8,216705.456,54187.056,深圳,装修装饰,深圳市美芝装饰设计工程股份有限公司,"Shenzhen Magic Design & Decoration Engineering Co.,Ltd",中小板,SZSE,CNY,L,20170320,
002857,三晖电气,40.3092,44.0611,3.1875,6.405,5.8318,12800.0,4947.8259,4034.7824,148224.0,57295.8239,河南,电器仪表,郑州三晖电气股份有限公司,"Sms Electric Co.,Ltd.Zhengzhou",中小板,SZSE,CNY,L,20170323,
002858,力盛赛车,48.3889,42.6425,4.2622,4.9438,4.4034,12632.0,6120.1,5181.24,185437.76,89843.068,上海,文教休闲,上海力盛赛车文化股份有限公司,"Shanghai Lisheng Racing Co.,Ltd.",中小板,SZSE,CNY,L,20170324,
002859,洁美科技,27.9878,46.1845,4.8685,5.8767,7.9848,25847.0,10846.2253,9448.979,770499.07,323325.9762,浙江,元器件,浙江洁美电子科技股份有限公司,"Zhejiang Jiemei Electronic and Technology Co.,Ltd.",中小板,SZSE,CNY,L,20170407,
002860,星帅尔,26.0094,18.6652,3.0301,6.0649,4.0118,11716.802,4824.7371,4807.5831,248161.8664,102187.9318,浙江,电气设备,杭州星帅尔电器股份有限公司,"Hangzhou Star Shuaier Electric Appliance Co.,Ltd.",中小板,SZSE,CNY,L,20170412,
002861,瀛通通讯,70.2247,73.6976,4.386,5.0519,4.3013,12269.84,5024.4525,4579.7338,452879.7944,185452.5418,湖北,通信设备,瀛通通讯股份有限公司,"YingTong Telecommunication Co., Ltd.",中小板,SZSE,CNY,L,20170413,
002862,实丰文化,61.5108,75.6241,3.3809,4.9412,4.8967,8000.0,3116.0,2676.0,196640.0,76591.28,广东,文教休闲,实丰文化发展股份有限公司,"Shifeng Cultural Development Co., Ltd.",中小板,SZSE,CNY,L,20170411,
002863,今飞凯达,30.6829,35.6774,1.9947,0.6895,0.6774,37655.2957,18578.5757,13405.6275,198443.4083,97909.0939,浙江,汽车配件,浙江今飞凯达轮毂股份有限公司,"Zhejiang Jinfei Kaida Wheel Co.,Ltd.",中小板,SZSE,CNY,L,20170418,
002864,盘龙药业,33.9675,28.7304,3.324,4.4889,3.7447,8667.0,4493.225,2976.575,219708.45,113903.2538,陕西,中成药,陕西盘龙药业集团股份有限公司,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,中小板,SZSE,CNY,L,20171116,
002865,钧达股份,49.2765,,2.5142,2.2842,2.9975,12089.8404,3810.2404,3810.2404,206131.7788,64964.5988,海南,汽车配件,海南钧达汽车饰件股份有限公司,"Hainan Drinda Automotive Trim Co.,Ltd.",中小板,SZSE,CNY,L,20170425,
002866,传艺科技,29.3055,36.4665,2.7355,2.469,1.8479,24777.539,8062.539,8062.539,282216.1692,91832.3192,江苏,IT设备,江苏传艺科技股份有限公司,"Jiangsu Transimage Technology Co., Ltd.",中小板,SZSE,CNY,L,20170426,
002867,周大生,15.9942,13.7341,2.9093,2.6475,2.5091,73090.5188,24740.5797,17944.6542,1289316.7516,436423.8259,深圳,服饰,周大生珠宝股份有限公司,"Chow Tai Seng Jewellery Co.,Ltd.",中小板,SZSE,CNY,L,20170427,
002868,绿康生化,26.7026,39.6583,2.6748,5.7928,6.4102,12000.0,3846.0,3000.0,199440.0,63920.52,福建,农业综合,绿康生化股份有限公司,"Lifecome Biochemistry Co., Ltd.",中小板,SZSE,CNY,L,20170503,
002869,金溢科技,324.9391,17.0748,5.0493,11.6456,4.6348,12051.8161,4535.0305,4535.0305,703464.5058,264709.7303,深圳,通信设备,深圳市金溢科技股份有限公司,"Shenzhen Genvict Technologies Co., Ltd.",中小板,SZSE,CNY,L,20170515,
002870,香山股份,63.1042,50.4861,2.8508,2.5898,2.8073,11067.0,4012.0,2767.0,242920.65,88063.4,广东,电器仪表,广东香山衡器集团股份有限公司,Guangdong Senssun Weighing Apparatus Group Ltd.,中小板,SZSE,CNY,L,20170515,
002871,伟隆股份,28.2536,32.1121,3.4469,6.3303,5.8635,11674.2,2890.0,2890.0,219474.96,54332.0,山东,机械基件,青岛伟隆阀门股份有限公司,"Qingdao Weflo Valve Co., Ltd.",中小板,SZSE,CNY,L,20170511,
002873,新天药业,24.2852,22.8137,2.4174,2.4827,2.2635,11709.6,6153.9664,4406.9714,172365.312,90586.3854,贵州,中成药,贵阳新天药业股份有限公司,"Guiyang Xintian Pharmaceutical Co.,Ltd.",中小板,SZSE,CNY,L,20170519,
002875,安奈儿,24.262,34.2148,2.2983,1.6685,1.5341,13171.3803,3581.0459,3581.0459,202312.4014,55004.865,深圳,服饰,深圳市安奈儿股份有限公司,"ANNIL Co.,Ltd",中小板,SZSE,CNY,L,20170601,
002876,三利谱,153.1175,148.2471,4.702,4.8033,3.316,10400.0,7053.5602,5726.1406,424112.0,287644.185,深圳,元器件,深圳市三利谱光电科技股份有限公司,"Shenzhen Sunnypol Optoelectronics Co., Ltd",中小板,SZSE,CNY,L,20170525,
002877,智能自控,40.6098,31.0762,3.7387,6.8081,5.5675,33249.28,16659.32,9090.92,256019.456,128276.764,江苏,电器仪表,无锡智能自控工程股份有限公司,"Wuxi Smart Auto-Control Engineering Co.,Ltd.",中小板,SZSE,CNY,L,20170605,
002878,元隆雅图,31.8541,27.576,4.5537,2.8336,2.127,13040.641,3948.1992,3948.1992,297978.6469,90216.3517,北京,文教休闲,北京元隆雅图文化传播股份有限公司,"Beijing Yuanlong Yato Culture Dissemination Co.,Ltd.",中小板,SZSE,CNY,L,20170606,
002879,长缆科技,22.3936,21.0023,1.9632,4.136,3.627,19310.764,11171.5648,11171.5648,287344.1683,166232.8842,湖南,电气设备,长缆电工科技股份有限公司,"Chang Lan Electric Technology Co.,Ltd.",中小板,SZSE,CNY,L,20170707,
002880,卫光生物,33.6817,33.3975,3.8153,7.6689,7.0021,10800.0,3483.0,2700.0,527580.0,170144.55,深圳,生物制药,深圳市卫光生物制品股份有限公司,"Shenzhen Weiguang Biological Products Co.,Ltd",中小板,SZSE,CNY,L,20170616,
002881,美格智能,100.6671,140.2119,8.6967,4.7449,4.6618,18133.9,4533.9,4533.9,469668.01,117428.01,深圳,通信设备,美格智能技术股份有限公司,"MeiG Smart Technology Co,. Ltd",中小板,SZSE,CNY,L,20170622,
002882,金龙羽,17.7337,15.3905,2.3994,1.298,1.1389,43290.0,8625.0,8625.0,430735.5,85818.75,深圳,电气设备,金龙羽集团股份有限公司,"Jinlongyu Group Co., Ltd.",中小板,SZSE,CNY,L,20170717,
002883,中设股份,31.21,28.2189,3.8092,6.5599,6.0301,8690.6012,4532.2292,3785.5652,177375.1705,92502.798,江苏,建筑工程,江苏中设集团股份有限公司,"Jiangsu Zhongshe Group Co., Ltd.",中小板,SZSE,CNY,L,20170620,
002884,凌霄泵业,11.7768,10.0071,2.0024,2.3798,2.3355,19268.6796,10474.8931,10079.2227,262824.7897,142877.5419,广东,专用机械,广东凌霄泵业股份有限公司,"Guangdong Lingxiao Pump Industry Co., Ltd.",中小板,SZSE,CNY,L,20170711,
002885,京泉华,35.826,44.6942,3.6747,2.4493,2.2591,18000.0,6769.2015,6769.2015,285660.0,107427.2278,深圳,元器件,深圳市京泉华科技股份有限公司,"Shenzhen JingQuanHua Electronics Co.,Ltd.",中小板,SZSE,CNY,L,20170627,
002886,沃特股份,78.8345,80.6902,4.1128,3.4188,3.1106,11883.725,4960.9013,4960.9013,276296.6063,115340.9552,深圳,塑料,深圳市沃特新材料股份有限公司,"Shenzhen Wote Advanced Materials Co.,Ltd.",中小板,SZSE,CNY,L,20170627,
002887,绿茵生态,20.3026,16.7184,1.6728,6.0659,5.0364,20800.0,6674.083,5621.001,309920.0,99443.8367,天津,环境保护,天津绿茵景观生态建设股份有限公司,"Tianjin Lvyin Landscape and Ecology Construction Co., Ltd",中小板,SZSE,CNY,L,20170801,
002888,惠威科技,96.4686,113.5282,6.6161,10.2128,10.0899,12467.64,3557.61,3557.61,272293.2576,77698.2024,广东,元器件,广州惠威电声科技股份有限公司,"Hivi Acoustics Technology Co., Ltd",中小板,SZSE,CNY,L,20170721,
002889,东方嘉盛,25.963,23.7398,2.2682,0.2712,0.2378,13810.1429,3720.2554,3720.1929,349810.9197,94234.0693,深圳,仓储物流,深圳市东方嘉盛供应链股份有限公司,"Shenzhen Easttop Supply Chain Management Co., Ltd.",中小板,SZSE,CNY,L,20170731,
002890,弘宇股份,52.2681,259.556,2.7415,6.1422,5.4515,6667.0,3904.5737,2493.2396,147007.35,86095.8501,山东,农用机械,山东弘宇农机股份有限公司,"Shandong Hongyu Agricultural Machinery Co., Ltd.",中小板,SZSE,CNY,L,20170802,
002891,中宠股份,71.9825,66.979,4.8783,2.877,2.5125,17000.1221,9155.4268,5997.6678,406302.9182,218814.7005,山东,饲料,烟台中宠食品股份有限公司,"Yantai China Pet Foods Co., Ltd.",中小板,SZSE,CNY,L,20170821,
002892,科力尔,53.6343,41.7059,5.6097,5.1748,4.4892,14212.0,4477.12,4477.12,373065.0,117524.4,湖南,电气设备,科力尔电机集团股份有限公司,"KELI MOTOR GROUP CO.,LTD.",中小板,SZSE,CNY,L,20170817,
002893,华通热力,44.4543,33.9498,3.0595,1.9665,1.9941,15909.92,8364.2462,7655.0758,189964.4448,99869.0996,北京,供气供热,北京华远意通热力科技股份有限公司,"Beijing Huayuan Yitong Thermal Technology Co., Ltd.",中小板,SZSE,CNY,L,20170915,
002895,川恒股份,59.7825,30.1058,2.3668,3.5776,2.8276,40001.0,8904.2,8904.2,461611.54,102754.468,贵州,化工原料,贵州川恒化工股份有限公司,Guizhou Chanhen Chemical Corporation,中小板,SZSE,CNY,L,20170825,
002896,中大力德,21.7245,33.0592,2.5838,2.6428,2.451,8000.0,3425.0,2826.5,158320.0,67780.75,浙江,机械基件,宁波中大力德智能传动股份有限公司,"Ningbo Zhongda Leader Intelligent Transmission Co., Ltd.",中小板,SZSE,CNY,L,20170829,
002897,意华股份,48.2792,59.3898,3.2503,2.7046,2.6352,17067.2,6853.5121,5832.4895,375307.728,150708.7311,浙江,元器件,温州意华接插件股份有限公司,"Wenzhou Yihua Connector Co., Ltd.",中小板,SZSE,CNY,L,20170907,
002898,赛隆药业,33.6262,63.0925,3.1487,4.6943,6.2861,16000.0,5983.8027,5135.487,204800.0,76592.6746,广东,化学制药,珠海赛隆药业股份有限公司,"Zhuhai Sailong Pharmaceutical Co.,Ltd.",中小板,SZSE,CNY,L,20170912,
002899,英派斯,24.5411,26.3993,1.4855,1.6949,1.6384,12000.0,7933.65,5927.94,153840.0,101709.393,山东,文教休闲,青岛英派斯健康科技股份有限公司,"Impulse (Qingdao) Health Tech Co., Ltd.",中小板,SZSE,CNY,L,20170915,
002900,哈三联,16.9519,19.9556,1.9246,1.6059,1.5659,31660.005,11942.655,11267.655,348893.2551,131608.0581,黑龙江,化学制药,哈尔滨三联药业股份有限公司,"Harbin Medisan Pharmaceutical Co., Ltd .",中小板,SZSE,CNY,L,20170922,
002901,大博医疗,66.1234,57.0246,15.4245,31.7964,22.384,40192.7,4009.85,4009.85,2456175.897,245041.9335,福建,医疗保健,大博医疗科技股份有限公司,Double Medical Technology Inc.,中小板,SZSE,CNY,L,20170922,
002902,铭普光磁,177.5817,217.0546,4.2979,2.8503,3.1697,21000.0,10841.25,9677.2451,457380.0,236122.425,广东,元器件,东莞铭普光磁股份有限公司,"Dongguan Mentech Optical & Magnetic Co.,Ltd.",中小板,SZSE,CNY,L,20170929,
002903,宇环数控,59.3077,,3.4356,10.1979,27.4212,15000.0,6600.0,6375.1901,203700.0,89628.0,湖南,机床制造,宇环数控机床股份有限公司,"Yuhuan Cnc Machine Tool Co.,Ltd.",中小板,SZSE,CNY,L,20171013,
002905,金逸影视,25.0373,31.7558,2.006,1.9681,1.9626,26880.0,6720.0,6720.0,395673.6,98918.4,广东,影视音像,广州金逸影视传媒股份有限公司,Guangzhou Jinyi Media Corporation,中小板,SZSE,CNY,L,20171016,
002906,华阳集团,298.3301,107.6329,1.4437,1.4307,1.4499,47310.0,20224.8648,7382.04,496281.9,212158.8318,广东,汽车配件,惠州市华阳集团股份有限公司,Foryou Corporation,中小板,SZSE,CNY,L,20171013,
002907,华森制药,41.9459,35.3248,6.0427,8.1917,7.2413,40154.62,6196.0451,5130.9001,576218.797,88913.2472,重庆,化学制药,重庆华森制药股份有限公司,"Chongqing Pharscin Pharmaceutical Co., Ltd.",中小板,SZSE,CNY,L,20171020,
002908,德生科技,34.2018,31.6522,3.6066,5.3675,5.0652,20086.215,11775.2006,9826.7056,246859.5824,144717.2154,广东,元器件,广东德生科技股份有限公司,"Guangdong Tecsun Science & Technology Co.,Ltd.",中小板,SZSE,CNY,L,20171020,
002909,集泰股份,93.0444,27.0937,3.5877,1.8698,1.8178,16800.0,7589.4642,5460.7204,174384.0,78778.6384,广东,化工原料,广州集泰化工股份有限公司,"Guangzhou Jointas Chemical Co.,Ltd.",中小板,SZSE,CNY,L,20171026,
002910,庄园牧场,33.1041,32.506,1.7352,3.1977,2.6338,19068.06,7411.79,7411.79,210320.7018,81752.0437,甘肃,乳制品,兰州庄园牧场股份有限公司,"Lanzhou Zhuangyuan Pasture Co., Ltd.",中小板,SZSE,CNY,L,20171031,
002911,佛燃股份,23.2193,21.8837,3.1078,1.6502,1.3863,55600.0,27078.985,5578.985,840672.0,409434.2532,广东,供气供热,佛山市燃气集团股份有限公司,"Foshan Gas Group Co.,Ltd.",中小板,SZSE,CNY,L,20171122,
002912,中新赛克,51.5632,47.0129,7.5375,15.2744,12.7722,10672.0,5182.0,5182.0,1055780.96,512655.26,深圳,软件服务,深圳市中新赛克科技股份有限公司,"Shenzhen Sinovatio Technology Co., Ltd.",中小板,SZSE,CNY,L,20171121,
002913,奥士康,32.8003,30.1361,3.3364,3.506,3.525,14797.9614,3685.1131,3655.1131,783552.0561,195126.7386,湖南,元器件,奥士康科技股份有限公司,"Aoshikang Technology Co.,Ltd",中小板,SZSE,CNY,L,20171201,
002915,中欣氟材,87.7984,63.4618,3.5317,7.2304,5.6502,13069.1588,3437.0,3437.0,317449.8673,83484.73,浙江,化工原料,浙江中欣氟材股份有限公司,"Zhejiang Zhongxin Fluoride Materials Co., Ltd",中小板,SZSE,CNY,L,20171205,
002916,深南电路,70.5146,45.0368,11.1448,6.4675,4.9546,33936.0,9872.0884,9872.0884,4916647.68,1430268.1674,深圳,元器件,深南电路股份有限公司,"Shennan Circuits Co., Ltd.",中小板,SZSE,CNY,L,20171213,
002917,金奥博,46.7282,46.0013,4.3889,7.2711,6.7971,18089.6,5417.6,4553.0133,304267.072,91124.032,深圳,化工原料,深圳市金奥博科技股份有限公司,Shenzhen King Explorer Science and Technology Corporation,中小板,SZSE,CNY,L,20171208,
002918,蒙娜丽莎,19.6663,17.8897,2.568,2.2213,1.9765,40218.6,13531.575,12349.65,712673.592,239779.509,广东,其他建材,蒙娜丽莎集团股份有限公司,"Monalisa Group Co.,Ltd",中小板,SZSE,CNY,L,20171219,
002919,名臣健康,57.5251,68.4541,3.0279,3.1234,3.2191,12213.5745,4228.0995,4055.5995,170623.6358,59066.55,广东,日用化工,名臣健康用品股份有限公司,"Mingchen Health Co.,Ltd.",中小板,SZSE,CNY,L,20171218,
002920,德赛西威,32.3692,61.0375,3.3606,2.4903,2.7527,55000.0,12235.0,12235.0,1346950.0,299635.15,广东,汽车配件,惠州市德赛西威汽车电子股份有限公司,"Huizhou Desay Sv Automotive Co., Ltd.",中小板,SZSE,CNY,L,20171226,
002921,联诚精密,30.1947,34.565,2.005,2.0403,1.9109,8000.0,4827.5,3481.71,135760.0,81922.675,山东,汽车配件,山东联诚精密制造股份有限公司,"Shandong Liancheng Precision Manufacturing Co., Ltd",中小板,SZSE,CNY,L,20171227,
002922,伊戈尔,46.1278,45.1808,2.1009,1.7627,1.6008,13452.1475,6911.8954,4521.6854,191827.6234,98563.6284,广东,电气设备,伊戈尔电气股份有限公司,"Eaglerise Electric & Electronic (China) Co., Ltd",中小板,SZSE,CNY,L,20171229,
002923,润都股份,28.079,24.0836,3.29,2.874,2.286,18541.95,6001.875,6001.875,300008.751,97110.3375,广东,化学制药,珠海润都制药股份有限公司,"Zhuhai Rundu Pharmaceutical Co.,Ltd.",中小板,SZSE,CNY,L,20180105,
002925,盈趣科技,22.6859,21.5146,4.8237,6.6429,5.4873,45815.16,16592.54,11965.718,1845892.7964,668513.4366,福建,元器件,厦门盈趣科技股份有限公司,Xiamen Intretech Inc.,中小板,SZSE,CNY,L,20180115,
002926,华西证券,29.3209,21.3157,1.2796,9.7358,7.4487,262500.0,177814.7433,130201.8846,2478000.0,1678571.1768,四川,证券,华西证券股份有限公司,"Huaxi Securities Co.,Ltd.",中小板,SZSE,CNY,L,20180205,
002927,泰永长征,46.4693,43.6492,4.4036,9.785,6.67,17071.6,7192.64,5289.8924,339895.556,143205.4624,贵州,电气设备,贵州泰永长征技术股份有限公司,"Guizhou Taiyong-Changzheng Technology Co.,Ltd.",中小板,SZSE,CNY,L,20180223,
002928,华夏航空,25.9031,15.4197,2.6293,1.5047,1.2427,60075.0,20418.777,20418.777,641000.25,217868.3506,贵州,空运,华夏航空股份有限公司,"China Express Airlines Co.,LTD",中小板,SZSE,CNY,L,20180302,
002929,润建股份,28.6497,27.8542,2.1403,1.8252,1.6818,22074.6347,7660.1373,7060.6163,589834.2392,204678.8687,广西,通信设备,润建股份有限公司,"Runjian Co., Ltd.",中小板,SZSE,CNY,L,20180301,
002930,宏川智慧,47.8529,34.3208,2.6997,12.3465,10.5335,34131.7508,13771.282,13771.282,491497.2115,198306.4608,广东,仓储物流,广东宏川智慧物流股份有限公司,"Guangdong Great River Smarter Logistics Co.,Ltd.",中小板,SZSE,CNY,L,20180328,
002931,锋龙股份,50.8133,40.0894,4.437,7.3774,6.2906,8888.0,2645.2385,2645.2385,232510.08,69199.4392,浙江,汽车配件,浙江锋龙电气股份有限公司,"Zhejiang Fenglong Electric Co.,Ltd.",中小板,SZSE,CNY,L,20180403,
002932,明德生物,37.5423,39.6233,3.7618,13.0731,12.5536,6658.5147,3002.2197,2524.6306,230584.3641,103966.8682,湖北,医疗保健,武汉明德生物科技股份有限公司,"Wuhan Easy Diagnosis Biomedicine Co.,Ltd.",中小板,SZSE,CNY,L,20180710,
002933,新兴装备,30.7799,30.7179,2.9377,11.4954,10.7536,11735.0,4786.4865,3721.7339,435016.45,177435.0546,北京,航空,北京新兴东方航空装备股份有限公司,"Beijing Emerging Eastern Aviation Equipment Co., Ltd.",中小板,SZSE,CNY,L,20180828,
002935,天奥电子,44.3698,43.3384,3.6175,4.9853,4.9229,16000.5,9072.198,9032.5753,430733.46,244223.5702,四川,元器件,成都天奥电子股份有限公司,"Chengdu Spaceon Electronics Co., Ltd.",中小板,SZSE,CNY,L,20180903,
002936,郑州银行,8.6733,8.2572,0.8406,2.3779,2.0824,592193.19,149447.363,149447.363,2653025.4912,669524.1862,河南,银行,郑州银行股份有限公司,"Bank of Zhengzhou Co.,Ltd",中小板,SZSE,CNY,L,20180919,
002937,兴瑞科技,37.3301,30.3442,4.6196,4.0231,3.9583,29440.0,9592.9504,9592.9504,409510.4,133437.9401,浙江,元器件,宁波兴瑞电子科技股份有限公司,"Ningbo Sunrise Elc Technology Co.,Ltd",中小板,SZSE,CNY,L,20180926,
